2019-01-16 13:03:00:597,Happy Valley,Overdose
2019-01-16 13:03:00:598,Happy Valley,Invincible
2019-01-16 13:03:00:600,Happy Valley,Snowball
2019-01-16 13:03:00:601,Happy Valley,Invincible
2019-01-16 13:03:00:602,Happy Valley,Overdose
2019-01-16 13:03:00:603,Happy Valley,Snowball
2019-01-16 13:03:00:605,Happy Valley,Roach
2019-01-16 13:03:00:606,Hippodrom,Overdose
2019-01-16 13:03:00:608,Hippodrom,Pony
2019-01-16 13:03:00:609,Hippodrom,Snowball
2019-01-16 13:03:00:610,Hippodrom,Cinnamon
2019-01-16 13:03:00:612,Hippodrom,Snowball
2019-01-16 13:03:00:613,Hippodrom,Demigod
2019-01-16 13:03:00:614,Hippodrom,Pony
2019-01-16 13:03:00:616,Hippodrom,Overdose
2019-01-16 13:03:00:617,Hippodrom,Demigod
2019-01-16 13:03:00:618,Hippodrom,Demigod
2019-01-16 13:03:00:619,Hippodrom,Cinnamon
2019-01-16 13:03:00:620,Hippodrom,Cinnamon
2019-01-16 13:03:00:621,Hippodrom,Pony
2019-01-16 13:03:00:622,Hippodrom,Pony
2019-01-16 13:03:00:624,Hippodrom,Pony
2019-01-16 13:03:00:625,Hippodrom,Demigod
2019-01-16 13:03:00:626,Hippodrom,Roach
2019-01-16 13:03:00:627,Hippodrom,Demigod
2019-01-16 13:03:00:628,Hippodrom,Pony
2019-01-16 13:03:00:630,Hippodrom,Pony
2019-01-16 13:03:00:631,Hippodrom,Pony
2019-01-16 13:03:00:632,Hippodrom,Invincible
2019-01-16 13:03:00:633,Hippodrom,Invincible
2019-01-16 13:03:00:635,Hippodrom,Invincible
2019-01-16 13:03:00:636,Hippodrom,Cinnamon
2019-01-16 13:03:00:637,Hippodrom,Snowball
2019-01-16 13:03:00:638,Hippodrom,Cinnamon
2019-01-16 13:03:00:639,Hippodrom,Demigod
2019-01-16 13:03:00:640,Hippodrom,Kit-Kat
2019-01-16 13:03:00:641,Rennbahn,Pony
2019-01-16 13:03:00:642,Rennbahn,Overdose
2019-01-16 13:03:00:643,Rennbahn,Demigod
2019-01-16 13:03:00:645,Rennbahn,Invincible
2019-01-16 13:03:00:646,Rennbahn,Invincible
2019-01-16 13:03:00:647,Rennbahn,Overdose
2019-01-16 13:03:00:648,Rennbahn,Roach
2019-01-16 13:03:00:649,Rennbahn,Roach
2019-01-16 13:03:00:650,Rennbahn,Roach
2019-01-16 13:03:00:651,Rennbahn,Pony
2019-01-16 13:03:00:652,Rennbahn,Invincible
2019-01-16 13:03:00:653,Rennbahn,Cinnamon
2019-01-16 13:03:00:654,Rennbahn,Demigod
2019-01-16 13:03:00:655,Rennbahn,Demigod
2019-01-16 13:03:00:656,Rennbahn,Snowball
2019-01-16 13:03:00:657,Rennbahn,Kit-Kat
2019-01-16 13:03:00:658,Rennbahn,Invincible
2019-01-16 13:03:00:659,Rennbahn,Cinnamon
2019-01-16 13:03:00:660,Rennbahn,Kit-Kat
2019-01-16 13:03:00:661,Rennbahn,Invincible
2019-01-16 13:03:00:662,Rennbahn,Demigod
2019-01-16 13:03:00:663,Rennbahn,Pony
2019-01-16 13:03:00:664,Rennbahn,Invincible
2019-01-16 13:03:00:665,Rennbahn,Pony
2019-01-16 13:03:00:666,Rennbahn,Kit-Kat
2019-01-16 13:03:00:667,Rennbahn,Cinnamon
2019-01-16 13:03:00:668,Rennbahn,Invincible
2019-01-16 13:03:00:669,Rennbahn,Pony
2019-01-16 13:03:00:670,Rennbahn,Cinnamon
2019-01-16 13:03:00:671,Churchill Downs,Overdose
2019-01-16 13:03:00:672,Churchill Downs,Invincible
2019-01-16 13:03:00:673,Churchill Downs,Kit-Kat
2019-01-16 13:03:00:674,Churchill Downs,Overdose
2019-01-16 13:03:00:675,Churchill Downs,Kit-Kat
2019-01-16 13:03:00:676,Churchill Downs,Roach
2019-01-16 13:03:00:677,Churchill Downs,Cinnamon
2019-01-16 13:03:00:678,Churchill Downs,Roach
2019-01-16 13:03:00:679,Churchill Downs,Demigod
2019-01-16 13:03:00:680,Churchill Downs,Cinnamon
2019-01-16 13:03:00:681,Churchill Downs,Demigod
2019-01-16 13:03:00:682,Churchill Downs,Overdose
2019-01-16 13:03:00:683,Churchill Downs,Invincible
2019-01-16 13:03:00:683,Churchill Downs,Overdose
2019-01-16 13:03:00:684,Churchill Downs,Roach
2019-01-16 13:03:00:685,Churchill Downs,Kit-Kat
2019-01-16 13:03:00:686,Churchill Downs,Overdose
2019-01-16 13:03:00:687,Churchill Downs,Invincible
2019-01-16 13:03:00:688,Churchill Downs,Pony
2019-01-16 13:03:00:689,Churchill Downs,Pony
2019-01-16 13:03:00:699,Churchill Downs,Cinnamon
2019-01-16 13:03:00:700,Churchill Downs,Overdose
2019-01-16 13:03:00:701,Churchill Downs,Roach
2019-01-16 13:03:00:702,Churchill Downs,Snowball
2019-01-16 13:03:00:702,Churchill Downs,Roach
2019-01-16 13:03:00:703,Churchill Downs,Roach
2019-01-16 13:03:00:704,Churchill Downs,Kit-Kat
2019-01-16 13:03:00:704,Churchill Downs,Cinnamon
2019-01-16 13:03:00:705,Churchill Downs,Kit-Kat
2019-01-16 13:03:00:705,Royal Bangkok,Cinnamon
2019-01-16 13:03:00:706,Royal Bangkok,Demigod
2019-01-16 13:03:00:707,Royal Bangkok,Overdose
2019-01-16 13:03:00:707,Royal Bangkok,Cinnamon
2019-01-16 13:03:00:708,Royal Bangkok,Overdose
2019-01-16 13:03:00:709,Royal Bangkok,Invincible
2019-01-16 13:03:00:710,Royal Bangkok,Overdose
2019-01-16 13:03:00:710,Royal Bangkok,Pony
2019-01-16 13:03:00:711,Royal Bangkok,Pony
2019-01-16 13:03:00:712,Royal Bangkok,Snowball
2019-01-16 13:03:00:713,Royal Bangkok,Demigod
2019-01-16 13:03:00:714,Royal Bangkok,Snowball
2019-01-16 13:03:00:714,Royal Bangkok,Cinnamon
2019-01-16 13:03:00:715,Royal Bangkok,Kit-Kat
2019-01-16 13:03:00:716,Royal Bangkok,Overdose
2019-01-16 13:03:00:716,Royal Bangkok,Pony
2019-01-16 13:03:00:717,Royal Bangkok,Roach
2019-01-16 13:03:00:718,Royal Bangkok,Snowball
2019-01-16 13:03:00:718,Royal Bangkok,Invincible
2019-01-16 13:03:00:719,Royal Bangkok,Roach
2019-01-16 13:03:00:720,Royal Bangkok,Overdose
2019-01-16 13:03:00:720,Royal Bangkok,Invincible
2019-01-16 13:03:00:721,Royal Bangkok,Pony
2019-01-16 13:03:00:721,Royal Bangkok,Invincible
2019-01-16 13:03:00:722,Royal Bangkok,Pony
2019-01-16 13:03:00:723,Royal Bangkok,Overdose
2019-01-16 13:03:00:723,Royal Bangkok,Cinnamon
2019-01-16 13:03:00:724,Royal Bangkok,Overdose
2019-01-16 13:03:00:724,Royal Bangkok,Pony
2019-01-16 13:03:00:725,Bendigo,Cinnamon
2019-01-16 13:03:00:726,Bendigo,Pony
2019-01-16 13:03:00:726,Bendigo,Overdose
2019-01-16 13:03:00:727,Bendigo,Roach
2019-01-16 13:03:00:727,Bendigo,Kit-Kat
2019-01-16 13:03:00:728,Bendigo,Snowball
2019-01-16 13:03:00:729,Bendigo,Overdose
2019-01-16 13:03:00:729,Bendigo,Cinnamon
2019-01-16 13:03:00:730,Bendigo,Pony
2019-01-16 13:03:00:730,Bendigo,Cinnamon
2019-01-16 13:03:00:731,Bendigo,Roach
2019-01-16 13:03:00:732,Bendigo,Roach
2019-01-16 13:03:00:732,Bendigo,Pony
2019-01-16 13:03:00:733,Bendigo,Invincible
2019-01-16 13:03:00:734,Bendigo,Snowball
2019-01-16 13:03:00:734,Bendigo,Snowball
2019-01-16 13:03:00:735,Bendigo,Cinnamon
2019-01-16 13:03:00:736,Bendigo,Invincible
2019-01-16 13:03:00:736,Bendigo,Snowball
2019-01-16 13:03:00:737,Bendigo,Cinnamon
2019-01-16 13:03:00:737,Bendigo,Pony
2019-01-16 13:03:00:738,Bendigo,Snowball
2019-01-16 13:03:00:738,Bendigo,Demigod
2019-01-16 13:03:00:739,Bendigo,Roach
2019-01-16 13:03:00:739,Bendigo,Overdose
2019-01-16 13:03:00:740,Bendigo,Kit-Kat
2019-01-16 13:03:00:740,Bendigo,Kit-Kat
2019-01-16 13:03:00:740,Bendigo,Demigod
2019-01-16 13:03:00:741,Bendigo,Overdose
2019-01-16 13:03:00:741,Geelong,Cinnamon
2019-01-16 13:03:00:741,Geelong,Kit-Kat
2019-01-16 13:03:00:742,Geelong,Demigod
2019-01-16 13:03:00:742,Geelong,Roach
2019-01-16 13:03:00:742,Geelong,Pony
2019-01-16 13:03:00:743,Geelong,Kit-Kat
2019-01-16 13:03:00:743,Geelong,Snowball
2019-01-16 13:03:00:744,Geelong,Overdose
2019-01-16 13:03:00:744,Geelong,Pony
2019-01-16 13:03:00:745,Geelong,Roach
2019-01-16 13:03:00:745,Geelong,Overdose
2019-01-16 13:03:00:746,Geelong,Kit-Kat
2019-01-16 13:03:00:746,Geelong,Cinnamon
2019-01-16 13:03:00:747,Geelong,Demigod
2019-01-16 13:03:00:747,Geelong,Cinnamon
2019-01-16 13:03:00:748,Geelong,Roach
2019-01-16 13:03:00:748,Geelong,Demigod
2019-01-16 13:03:00:749,Geelong,Kit-Kat
2019-01-16 13:03:00:750,Geelong,Kit-Kat
2019-01-16 13:03:00:750,Geelong,Snowball
2019-01-16 13:03:00:751,Geelong,Roach
2019-01-16 13:03:00:751,Geelong,Demigod
2019-01-16 13:03:00:752,Geelong,Roach
2019-01-16 13:03:00:752,Geelong,Kit-Kat
2019-01-16 13:03:00:752,Geelong,Pony
2019-01-16 13:03:00:753,Geelong,Pony
2019-01-16 13:03:00:753,Geelong,Overdose
2019-01-16 13:03:00:754,Geelong,Snowball
2019-01-16 13:03:00:754,Geelong,Pony
2019-01-16 13:03:00:755,The Track,Roach
2019-01-16 13:03:00:755,The Track,Pony
2019-01-16 13:03:00:756,The Track,Demigod
2019-01-16 13:03:00:756,The Track,Roach
2019-01-16 13:03:00:757,The Track,Pony
2019-01-16 13:03:00:758,The Track,Snowball
2019-01-16 13:03:00:758,The Track,Pony
2019-01-16 13:03:00:759,The Track,Cinnamon
2019-01-16 13:03:00:759,The Track,Roach
2019-01-16 13:03:00:760,The Track,Kit-Kat
2019-01-16 13:03:00:760,The Track,Snowball
2019-01-16 13:03:00:760,The Track,Cinnamon
2019-01-16 13:03:00:761,The Track,Snowball
2019-01-16 13:03:00:761,The Track,Roach
2019-01-16 13:03:00:761,The Track,Roach
2019-01-16 13:03:00:762,The Track,Demigod
2019-01-16 13:03:00:762,The Track,Roach
2019-01-16 13:03:00:762,The Track,Kit-Kat
2019-01-16 13:03:00:763,The Track,Cinnamon
2019-01-16 13:03:00:763,The Track,Snowball
2019-01-16 13:03:00:764,The Track,Snowball
2019-01-16 13:03:00:764,The Track,Pony
2019-01-16 13:03:00:765,The Track,Roach
2019-01-16 13:03:00:765,The Track,Invincible
2019-01-16 13:03:00:766,The Track,Snowball
2019-01-16 13:03:00:766,The Track,Snowball
2019-01-16 13:03:00:767,The Track,Overdose
2019-01-16 13:03:00:767,The Track,Cinnamon
2019-01-16 13:03:00:768,The Track,Demigod
2019-01-16 13:03:00:768,Kincsem Park,Cinnamon
2019-01-16 13:03:00:769,Kincsem Park,Snowball
2019-01-16 13:03:00:769,Kincsem Park,Roach
2019-01-16 13:03:00:769,Kincsem Park,Kit-Kat
2019-01-16 13:03:00:770,Kincsem Park,Kit-Kat
2019-01-16 13:03:00:770,Kincsem Park,Kit-Kat
2019-01-16 13:03:00:770,Kincsem Park,Pony
2019-01-16 13:03:00:771,Kincsem Park,Cinnamon
2019-01-16 13:03:00:771,Kincsem Park,Cinnamon
2019-01-16 13:03:00:771,Kincsem Park,Kit-Kat
2019-01-16 13:03:00:772,Kincsem Park,Overdose
2019-01-16 13:03:00:772,Kincsem Park,Kit-Kat
2019-01-16 13:03:00:773,Kincsem Park,Roach
2019-01-16 13:03:00:773,Kincsem Park,Snowball
2019-01-16 13:03:00:774,Kincsem Park,Kit-Kat
2019-01-16 13:03:00:774,Kincsem Park,Pony
2019-01-16 13:03:00:774,Kincsem Park,Demigod
2019-01-16 13:03:00:775,Kincsem Park,Pony
2019-01-16 13:03:00:775,Kincsem Park,Overdose
2019-01-16 13:03:00:776,Kincsem Park,Roach
2019-01-16 13:03:00:776,Kincsem Park,Kit-Kat
2019-01-16 13:03:00:777,Kincsem Park,Demigod
2019-01-16 13:03:00:777,Kincsem Park,Demigod
2019-01-16 13:03:00:777,Kincsem Park,Snowball
2019-01-16 13:03:00:778,Kincsem Park,Cinnamon
2019-01-16 13:03:00:778,Kincsem Park,Kit-Kat
2019-01-16 13:03:00:779,Kincsem Park,Overdose
2019-01-16 13:03:00:779,Kincsem Park,Pony
2019-01-16 13:03:00:779,Kincsem Park,Invincible
2019-01-16 13:03:00:780,Ngong,Demigod
2019-01-16 13:03:00:780,Ngong,Cinnamon
2019-01-16 13:03:00:780,Ngong,Overdose
2019-01-16 13:03:00:781,Ngong,Roach
2019-01-16 13:03:00:781,Ngong,Cinnamon
2019-01-16 13:03:00:781,Ngong,Invincible
2019-01-16 13:03:00:781,Ngong,Invincible
2019-01-16 13:03:00:782,Ngong,Invincible
2019-01-16 13:03:00:782,Ngong,Cinnamon
2019-01-16 13:03:00:783,Ngong,Roach
2019-01-16 13:03:00:783,Ngong,Snowball
2019-01-16 13:03:00:784,Ngong,Overdose
2019-01-16 13:03:00:784,Ngong,Kit-Kat
2019-01-16 13:03:00:785,Ngong,Pony
2019-01-16 13:03:00:785,Ngong,Overdose
2019-01-16 13:03:00:786,Ngong,Cinnamon
2019-01-16 13:03:00:786,Ngong,Pony
2019-01-16 13:03:00:787,Ngong,Overdose
2019-01-16 13:03:00:787,Ngong,Cinnamon
2019-01-16 13:03:00:787,Ngong,Cinnamon
2019-01-16 13:03:00:788,Ngong,Overdose
2019-01-16 13:03:00:788,Ngong,Overdose
2019-01-16 13:03:00:789,Ngong,Demigod
2019-01-16 13:03:00:789,Ngong,Demigod
2019-01-16 13:03:00:790,Ngong,Demigod
2019-01-16 13:03:00:790,Ngong,Kit-Kat
2019-01-16 13:03:00:791,Ngong,Invincible
2019-01-16 13:03:00:791,Ngong,Overdose
2019-01-16 13:03:00:792,Ngong,Pony
2019-01-16 13:03:49:437,Happy Valley,Pony
2019-01-16 13:03:49:500,Happy Valley,Roach
2019-01-16 13:03:49:502,Happy Valley,Invincible
2019-01-16 13:03:49:504,Happy Valley,Demigod
2019-01-16 13:03:49:505,Happy Valley,Cinnamon
2019-01-16 13:03:49:507,Happy Valley,Cinnamon
2019-01-16 13:03:49:509,Happy Valley,Snowball
2019-01-16 13:03:49:510,Happy Valley,Roach
2019-01-16 13:03:49:512,Happy Valley,Overdose
2019-01-16 13:03:49:513,Happy Valley,Overdose
2019-01-16 13:03:49:515,Happy Valley,Pony
2019-01-16 13:03:49:516,Happy Valley,Pony
2019-01-16 13:03:49:518,Happy Valley,Roach
2019-01-16 13:03:49:520,Happy Valley,Invincible
2019-01-16 13:03:49:521,Happy Valley,Invincible
2019-01-16 13:03:49:522,Happy Valley,Demigod
2019-01-16 13:03:49:524,Happy Valley,Demigod
2019-01-16 13:03:49:525,Happy Valley,Pony
2019-01-16 13:03:49:527,Happy Valley,Roach
2019-01-16 13:03:49:528,Happy Valley,Demigod
2019-01-16 13:03:49:530,Happy Valley,Snowball
2019-01-16 13:03:49:531,Happy Valley,Kit-Kat
2019-01-16 13:03:49:532,Happy Valley,Kit-Kat
2019-01-16 13:03:49:534,Happy Valley,Cinnamon
2019-01-16 13:03:49:535,Happy Valley,Snowball
2019-01-16 13:03:49:536,Happy Valley,Cinnamon
2019-01-16 13:03:49:538,Happy Valley,Kit-Kat
2019-01-16 13:03:49:539,Happy Valley,Pony
2019-01-16 13:03:49:540,Happy Valley,Snowball
2019-01-16 13:03:49:542,Hippodrom,Snowball
2019-01-16 13:03:49:543,Hippodrom,Invincible
2019-01-16 13:03:49:544,Hippodrom,Snowball
2019-01-16 13:03:49:546,Hippodrom,Snowball
2019-01-16 13:03:49:547,Hippodrom,Snowball
2019-01-16 13:03:49:548,Hippodrom,Cinnamon
2019-01-16 13:03:49:549,Hippodrom,Pony
2019-01-16 13:03:49:551,Hippodrom,Invincible
2019-01-16 13:03:49:552,Hippodrom,Overdose
2019-01-16 13:03:49:553,Hippodrom,Pony
2019-01-16 13:03:49:554,Hippodrom,Demigod
2019-01-16 13:03:49:555,Hippodrom,Invincible
2019-01-16 13:03:49:557,Hippodrom,Invincible
2019-01-16 13:03:49:558,Hippodrom,Roach
2019-01-16 13:03:49:559,Hippodrom,Cinnamon
2019-01-16 13:03:49:560,Hippodrom,Overdose
2019-01-16 13:03:49:562,Hippodrom,Roach
2019-01-16 13:03:49:563,Hippodrom,Invincible
2019-01-16 13:03:49:564,Hippodrom,Cinnamon
2019-01-16 13:03:49:565,Hippodrom,Pony
2019-01-16 13:03:49:566,Hippodrom,Overdose
2019-01-16 13:03:49:567,Hippodrom,Cinnamon
2019-01-16 13:03:49:568,Hippodrom,Cinnamon
2019-01-16 13:03:49:570,Hippodrom,Invincible
2019-01-16 13:03:49:571,Hippodrom,Overdose
2019-01-16 13:03:49:572,Hippodrom,Invincible
2019-01-16 13:03:49:573,Hippodrom,Roach
2019-01-16 13:03:49:574,Hippodrom,Roach
2019-01-16 13:03:49:575,Hippodrom,Demigod
2019-01-16 13:03:49:576,Rennbahn,Pony
2019-01-16 13:03:49:578,Rennbahn,Demigod
2019-01-16 13:03:49:579,Rennbahn,Invincible
2019-01-16 13:03:49:580,Rennbahn,Invincible
2019-01-16 13:03:49:581,Rennbahn,Demigod
2019-01-16 13:03:49:582,Rennbahn,Overdose
2019-01-16 13:03:49:583,Rennbahn,Overdose
2019-01-16 13:03:49:584,Rennbahn,Demigod
2019-01-16 13:03:49:585,Rennbahn,Pony
2019-01-16 13:03:49:586,Rennbahn,Cinnamon
2019-01-16 13:03:49:587,Rennbahn,Cinnamon
2019-01-16 13:03:49:589,Rennbahn,Cinnamon
2019-01-16 13:03:49:590,Rennbahn,Snowball
2019-01-16 13:03:49:591,Rennbahn,Overdose
2019-01-16 13:03:49:592,Rennbahn,Snowball
2019-01-16 13:03:49:593,Rennbahn,Kit-Kat
2019-01-16 13:03:49:594,Rennbahn,Invincible
2019-01-16 13:03:49:595,Rennbahn,Invincible
2019-01-16 13:03:49:596,Rennbahn,Overdose
2019-01-16 13:03:49:597,Rennbahn,Overdose
2019-01-16 13:03:49:598,Rennbahn,Kit-Kat
2019-01-16 13:03:49:599,Rennbahn,Overdose
2019-01-16 13:03:49:600,Rennbahn,Cinnamon
2019-01-16 13:03:49:601,Rennbahn,Roach
2019-01-16 13:03:49:602,Rennbahn,Overdose
2019-01-16 13:03:49:603,Rennbahn,Demigod
2019-01-16 13:03:49:604,Rennbahn,Pony
2019-01-16 13:03:49:605,Rennbahn,Demigod
2019-01-16 13:03:49:606,Rennbahn,Demigod
2019-01-16 13:03:49:607,Churchill Downs,Pony
2019-01-16 13:03:49:608,Churchill Downs,Invincible
2019-01-16 13:03:49:609,Churchill Downs,Invincible
2019-01-16 13:03:49:610,Churchill Downs,Demigod
2019-01-16 13:03:49:611,Churchill Downs,Snowball
2019-01-16 13:03:49:611,Churchill Downs,Invincible
2019-01-16 13:03:49:612,Churchill Downs,Pony
2019-01-16 13:03:49:613,Churchill Downs,Cinnamon
2019-01-16 13:03:49:614,Churchill Downs,Demigod
2019-01-16 13:03:49:615,Churchill Downs,Invincible
2019-01-16 13:03:49:616,Churchill Downs,Cinnamon
2019-01-16 13:03:49:617,Churchill Downs,Pony
2019-01-16 13:03:49:618,Churchill Downs,Kit-Kat
2019-01-16 13:03:49:619,Churchill Downs,Cinnamon
2019-01-16 13:03:49:620,Churchill Downs,Roach
2019-01-16 13:03:49:621,Churchill Downs,Overdose
2019-01-16 13:03:49:622,Churchill Downs,Cinnamon
2019-01-16 13:03:49:623,Churchill Downs,Snowball
2019-01-16 13:03:49:624,Churchill Downs,Invincible
2019-01-16 13:03:49:625,Churchill Downs,Overdose
2019-01-16 13:03:49:630,Churchill Downs,Overdose
2019-01-16 13:03:49:631,Churchill Downs,Pony
2019-01-16 13:03:49:632,Churchill Downs,Overdose
2019-01-16 13:03:49:633,Churchill Downs,Kit-Kat
2019-01-16 13:03:49:634,Churchill Downs,Demigod
2019-01-16 13:03:49:634,Churchill Downs,Pony
2019-01-16 13:03:49:635,Churchill Downs,Kit-Kat
2019-01-16 13:03:49:636,Churchill Downs,Overdose
2019-01-16 13:03:49:637,Churchill Downs,Pony
2019-01-16 13:03:49:637,Royal Bangkok,Cinnamon
2019-01-16 13:03:49:638,Royal Bangkok,Overdose
2019-01-16 13:03:49:639,Royal Bangkok,Pony
2019-01-16 13:03:49:639,Royal Bangkok,Kit-Kat
2019-01-16 13:03:49:640,Royal Bangkok,Overdose
2019-01-16 13:03:49:641,Royal Bangkok,Demigod
2019-01-16 13:03:49:642,Royal Bangkok,Roach
2019-01-16 13:03:49:643,Royal Bangkok,Snowball
2019-01-16 13:03:49:643,Royal Bangkok,Overdose
2019-01-16 13:03:49:644,Royal Bangkok,Snowball
2019-01-16 13:03:49:645,Royal Bangkok,Cinnamon
2019-01-16 13:03:49:646,Royal Bangkok,Overdose
2019-01-16 13:03:49:647,Royal Bangkok,Invincible
2019-01-16 13:03:49:648,Royal Bangkok,Invincible
2019-01-16 13:03:49:648,Royal Bangkok,Kit-Kat
2019-01-16 13:03:49:649,Royal Bangkok,Roach
2019-01-16 13:03:49:650,Royal Bangkok,Roach
2019-01-16 13:03:49:650,Royal Bangkok,Overdose
2019-01-16 13:03:49:651,Royal Bangkok,Demigod
2019-01-16 13:03:49:652,Royal Bangkok,Cinnamon
2019-01-16 13:03:49:652,Royal Bangkok,Overdose
2019-01-16 13:03:49:653,Royal Bangkok,Overdose
2019-01-16 13:03:49:654,Royal Bangkok,Invincible
2019-01-16 13:03:49:654,Royal Bangkok,Overdose
2019-01-16 13:03:49:655,Royal Bangkok,Overdose
2019-01-16 13:03:49:655,Royal Bangkok,Roach
2019-01-16 13:03:49:656,Royal Bangkok,Roach
2019-01-16 13:03:49:657,Royal Bangkok,Overdose
2019-01-16 13:03:49:658,Royal Bangkok,Pony
2019-01-16 13:03:49:658,Bendigo,Overdose
2019-01-16 13:03:49:659,Bendigo,Kit-Kat
2019-01-16 13:03:49:659,Bendigo,Overdose
2019-01-16 13:03:49:660,Bendigo,Snowball
2019-01-16 13:03:49:661,Bendigo,Overdose
2019-01-16 13:03:49:661,Bendigo,Kit-Kat
2019-01-16 13:03:49:662,Bendigo,Snowball
2019-01-16 13:03:49:663,Bendigo,Pony
2019-01-16 13:03:49:663,Bendigo,Invincible
2019-01-16 13:03:49:664,Bendigo,Pony
2019-01-16 13:03:49:665,Bendigo,Snowball
2019-01-16 13:03:49:665,Bendigo,Demigod
2019-01-16 13:03:49:666,Bendigo,Cinnamon
2019-01-16 13:03:49:667,Bendigo,Demigod
2019-01-16 13:03:49:667,Bendigo,Roach
2019-01-16 13:03:49:668,Bendigo,Cinnamon
2019-01-16 13:03:49:668,Bendigo,Invincible
2019-01-16 13:03:49:669,Bendigo,Snowball
2019-01-16 13:03:49:670,Bendigo,Snowball
2019-01-16 13:03:49:670,Bendigo,Pony
2019-01-16 13:03:49:671,Bendigo,Pony
2019-01-16 13:03:49:671,Bendigo,Demigod
2019-01-16 13:03:49:672,Bendigo,Cinnamon
2019-01-16 13:03:49:673,Bendigo,Invincible
2019-01-16 13:03:49:673,Bendigo,Cinnamon
2019-01-16 13:03:49:674,Bendigo,Roach
2019-01-16 13:03:49:674,Bendigo,Overdose
2019-01-16 13:03:49:675,Bendigo,Snowball
2019-01-16 13:03:49:676,Bendigo,Pony
2019-01-16 13:03:49:676,Geelong,Kit-Kat
2019-01-16 13:03:49:677,Geelong,Pony
2019-01-16 13:03:49:677,Geelong,Pony
2019-01-16 13:03:49:678,Geelong,Invincible
2019-01-16 13:03:49:678,Geelong,Overdose
2019-01-16 13:03:49:679,Geelong,Overdose
2019-01-16 13:03:49:679,Geelong,Kit-Kat
2019-01-16 13:03:49:679,Geelong,Pony
2019-01-16 13:03:49:680,Geelong,Pony
2019-01-16 13:03:49:680,Geelong,Snowball
2019-01-16 13:03:49:681,Geelong,Roach
2019-01-16 13:03:49:681,Geelong,Pony
2019-01-16 13:03:49:681,Geelong,Snowball
2019-01-16 13:03:49:682,Geelong,Kit-Kat
2019-01-16 13:03:49:682,Geelong,Kit-Kat
2019-01-16 13:03:49:683,Geelong,Kit-Kat
2019-01-16 13:03:49:684,Geelong,Invincible
2019-01-16 13:03:49:684,Geelong,Cinnamon
2019-01-16 13:03:49:685,Geelong,Pony
2019-01-16 13:03:49:685,Geelong,Invincible
2019-01-16 13:03:49:686,Geelong,Roach
2019-01-16 13:03:49:686,Geelong,Roach
2019-01-16 13:03:49:687,Geelong,Invincible
2019-01-16 13:03:49:687,Geelong,Invincible
2019-01-16 13:03:49:688,Geelong,Roach
2019-01-16 13:03:49:688,Geelong,Kit-Kat
2019-01-16 13:03:49:689,Geelong,Cinnamon
2019-01-16 13:03:49:690,Geelong,Snowball
2019-01-16 13:03:49:690,Geelong,Kit-Kat
2019-01-16 13:03:49:691,The Track,Cinnamon
2019-01-16 13:03:49:691,The Track,Snowball
2019-01-16 13:03:49:692,The Track,Invincible
2019-01-16 13:03:49:692,The Track,Roach
2019-01-16 13:03:49:693,The Track,Cinnamon
2019-01-16 13:03:49:693,The Track,Cinnamon
2019-01-16 13:03:49:694,The Track,Pony
2019-01-16 13:03:49:695,The Track,Invincible
2019-01-16 13:03:49:695,The Track,Roach
2019-01-16 13:03:49:696,The Track,Cinnamon
2019-01-16 13:03:49:696,The Track,Overdose
2019-01-16 13:03:49:697,The Track,Cinnamon
2019-01-16 13:03:49:697,The Track,Snowball
2019-01-16 13:03:49:698,The Track,Kit-Kat
2019-01-16 13:03:49:698,The Track,Snowball
2019-01-16 13:03:49:699,The Track,Overdose
2019-01-16 13:03:49:699,The Track,Snowball
2019-01-16 13:03:49:700,The Track,Kit-Kat
2019-01-16 13:03:49:700,The Track,Demigod
2019-01-16 13:03:49:701,The Track,Overdose
2019-01-16 13:03:49:702,The Track,Pony
2019-01-16 13:03:49:702,The Track,Invincible
2019-01-16 13:03:49:703,The Track,Cinnamon
2019-01-16 13:03:49:703,The Track,Invincible
2019-01-16 13:03:49:704,The Track,Snowball
2019-01-16 13:03:49:704,The Track,Kit-Kat
2019-01-16 13:03:49:705,The Track,Invincible
2019-01-16 13:03:49:705,The Track,Kit-Kat
2019-01-16 13:03:49:706,The Track,Demigod
2019-01-16 13:03:49:706,Kincsem Park,Cinnamon
2019-01-16 13:03:49:707,Kincsem Park,Demigod
2019-01-16 13:03:49:708,Kincsem Park,Pony
2019-01-16 13:03:49:708,Kincsem Park,Cinnamon
2019-01-16 13:03:49:709,Kincsem Park,Pony
2019-01-16 13:03:49:709,Kincsem Park,Snowball
2019-01-16 13:03:49:710,Kincsem Park,Snowball
2019-01-16 13:03:49:711,Kincsem Park,Roach
2019-01-16 13:03:49:711,Kincsem Park,Demigod
2019-01-16 13:03:49:712,Kincsem Park,Cinnamon
2019-01-16 13:03:49:712,Kincsem Park,Snowball
2019-01-16 13:03:49:713,Kincsem Park,Kit-Kat
2019-01-16 13:03:49:714,Kincsem Park,Pony
2019-01-16 13:03:49:714,Kincsem Park,Cinnamon
2019-01-16 13:03:49:715,Kincsem Park,Pony
2019-01-16 13:03:49:715,Kincsem Park,Cinnamon
2019-01-16 13:03:49:716,Kincsem Park,Overdose
2019-01-16 13:03:49:717,Kincsem Park,Roach
